Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],Secchi Depth [m]:METAVAR:FLOAT,PRES [db],TEMP [deg C],PSAL [psu],DOXY [ml/l],PHOS [umol/l],TPHS [umol/l],SLCA [umol/l],NTRA [umol/l],NTRI [umol/l],AMON [umol/l],NTOT [umol/l],H2SX [umol/l],PHPH [],ALKY [meq/l],CPHL [ug/l]
77AR,178,B,1992-03-25T18:30,56.125,19.28,125,,40,3.82,7.38,8.73,,1.07,15.0,,,0.1,22.0,,,,
77AR,178,B,1992-03-25T18:30,56.125,19.28,125,,50,3.81,7.38,8.71,,1.11,15.0,,,0.1,23.5,,,,
77AR,178,B,1992-03-25T18:30,56.125,19.28,125,,61,3.79,7.38,8.70,,1.10,15.0,,,0.2,23.5,,,,
77AR,178,B,1992-03-25T18:30,56.125,19.28,125,,71,3.78,7.38,8.68,,1.08,15.1,,,0.2,23.6,,,,
77AR,178,B,1992-03-25T18:30,56.125,19.28,125,,81,4.41,8.26,5.39,,1.72,26.2,,,0.2,29.5,,,,
77AR,178,B,1992-03-25T18:30,56.125,19.28,125,,91,5.14,9.46,2.71,,2.24,37.1,,,0.1,29.7,,,,
77AR,178,B,1992-03-25T18:30,56.125,19.28,125,,101,5.37,9.98,2.20,,2.25,40.4,,,0.2,25.2,,,,
77AR,178,B,1992-03-25T18:30,56.125,19.28,125,,116,5.40,10.34,,,1.81,30.1,,,0.3,26.2,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,0,7.67,7.36,10.85,0.07,1.08,13.6,<0.1,<0.01,0.3,18.5,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,5,7.55,7.36,11.10,0.05,1.17,13.6,<0.1,0.03,0.3,20.6,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,10,6.13,7.36,9.99,0.05,0.79,13.2,<0.1,0.02,0.3,16.2,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,15,5.94,7.36,9.66,0.05,0.73,13.5,<0.1,<0.01,0.3,14.8,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,20,5.80,7.36,9.45,0.24,0.72,13.2,<0.1,<0.01,0.3,14.6,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,30,5.57,7.36,9.19,0.06,0.78,13.4,<0.1,<0.01,0.3,15.3,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,40,5.10,7.36,8.67,0.15,0.68,13.3,<0.1,<0.01,0.2,14.2,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,50,4.99,7.37,8.72,0.06,0.67,13.6,<0.1,<0.01,0.2,13.2,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,61,4.70,7.38,8.51,0.11,0.68,13.8,<0.1,0.02,0.2,12.3,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,71,4.13,7.38,8.29,0.48,0.82,13.1,0.3,0.08,0.2,12.4,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,81,,7.61,7.64,0.75,1.08,16.9,3.3,0.09,0.2,15.8,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,91,4.71,9.20,4.67,1.36,1.74,26.2,7.4,,0.3,19.5,,,,
77AR,299,B,1992-05-20T20:35,56.125,19.28,124,,101,4.86,9.50,4.40,1.50,1.54,27.1,8.2,0.14,0.2,17.8,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,0,15.87,7.13,6.70,0.08,0.42,9.0,<0.1,<0.01,0.2,17.8,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,5,15.89,7.14,6.69,0.07,0.51,8.8,<0.1,<0.01,0.2,18.0,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,10,15.89,7.14,6.71,0.11,0.46,8.8,0.1,<0.01,0.2,19.4,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,15,15.83,7.14,6.72,0.12,0.42,9.1,<0.1,<0.01,0.3,16.7,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,20,5.87,7.33,7.08,0.46,0.71,13.2,<0.1,<0.01,0.3,13.1,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,30,5.49,7.34,7.42,0.44,0.63,13.7,<0.1,0.19,0.8,11.4,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,40,5.14,7.36,7.62,0.42,0.59,13.9,0.2,0.34,2.6,15.6,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,50,4.70,7.36,7.64,0.48,0.66,14.6,<0.1,0.62,2.5,15.5,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,61,4.28,7.37,7.70,0.49,0.71,14.8,0.3,0.63,2.2,15.7,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,71,4.10,7.40,7.53,0.56,0.79,15.5,1.3,0.58,2.0,16.1,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,81,4.43,7.78,6.04,1.00,1.11,19.4,7.1,0.02,0.3,21.7,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,91,4.80,8.84,4.00,1.52,1.59,29.3,9.6,<0.01,0.2,25.6,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,101,4.91,9.07,3.69,1.47,1.60,31.1,9.8,0.04,0.3,26.6,,,,
77AR,443,B,1992-08-26T23:20,56.125,19.28,126,,116,5.03,9.49,3.14,1.55,1.62,33.5,10.7,0.04,0.2,26.3,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,0,12.88,7.24,6.97,0.11,0.61,10.5,<0.1,<0.01,0.3,19.6,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,5,12.81,7.24,6.93,0.11,0.80,10.5,<0.1,<0.01,0.2,23.6,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,10,12.89,7.24,7.02,0.06,0.75,10.5,<0.1,<0.01,0.2,21.0,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,15,12.89,7.24,6.97,0.04,0.65,10.5,<0.1,<0.01,0.1,19.7,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,20,12.85,7.24,6.95,0.04,0.59,10.4,<0.1,<0.01,0.1,18.6,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,30,5.58,7.30,7.22,0.40,0.94,13.4,<0.1,,,19.7,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,40,5.09,7.33,7.43,0.47,0.89,14.1,<0.1,,,19.4,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,50,4.72,7.35,7.48,0.45,0.97,14.5,0.1,,,19.3,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,61,4.23,7.37,7.47,0.58,1.00,14.9,0.6,,,19.0,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,71,4.28,7.46,6.59,0.72,1.23,17.3,5.1,0.03,0.2,20.9,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,81,4.43,7.95,5.25,1.03,1.52,22.9,7.2,0.04,0.1,22.9,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,91,4.92,8.84,3.46,1.44,1.94,32.9,9.3,0.04,0.2,25.0,,,,
77AR,591,B,1992-10-06T10:30,56.125,19.28,122,,101,5.08,9.35,2.17,1.77,2.27,38.7,10.7,0.04,0.2,26.3,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,0,8.82,7.21,7.39,0.24,0.64,9.6,0.8,0.24,0.7,16.8,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,5,8.76,7.21,7.41,0.24,0.66,9.5,0.8,0.23,0.6,17.7,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,10,8.81,7.21,7.42,0.27,0.65,9.7,0.8,0.24,0.7,17.8,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,15,8.81,7.21,7.37,0.27,0.66,9.7,0.8,0.25,0.7,18.2,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,20,8.80,7.21,7.44,0.23,0.65,9.7,0.7,0.22,0.7,18.1,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,30,8.77,7.22,7.39,0.25,0.64,9.6,0.8,0.24,0.6,18.5,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,40,8.80,7.23,7.37,0.27,0.66,9.7,0.9,0.23,0.6,19.9,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,50,8.81,7.27,7.29,0.32,0.67,9.6,1.0,0.23,0.5,17.9,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,61,6.06,7.40,6.82,0.63,0.88,14.7,3.6,0.07,0.1,24.0,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,71,5.31,7.48,5.77,0.93,1.17,19.0,5.3,0.03,0.2,21.8,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,81,5.80,9.34,3.70,1.42,1.67,28.8,7.9,0.04,0.3,21.9,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,91,5.67,10.00,1.07,1.92,2.28,39.2,8.9,0.12,0.3,24.1,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,101,6.05,10.29,2.63,1.71,2.16,36.2,8.8,0.08,0.3,26.0,,,,
77AR,675,B,1992-11-05T13:10,56.125,19.28,123,9,124,6.61,,2.72,,,,,,,,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,0,12.03,7.38,,0.09,0.70,14.2,<0.1,0.03,0.2,29.9,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,5,11.98,7.38,7.81,0.09,0.71,14.4,<0.1,0.03,0.2,28.0,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,10,11.75,7.37,7.87,0.09,0.63,14.7,<0.1,0.04,0.2,27.3,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,15,11.04,7.36,7.82,0.09,0.58,14.6,<0.1,0.03,0.2,25.4,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,20,10.17,7.34,7.82,0.09,0.65,15.0,<0.1,0.03,0.2,24.8,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,30,3.89,7.41,8.47,0.28,0.61,15.5,<0.1,0.02,0.3,24.7,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,40,3.81,7.42,8.69,0.41,0.66,15.6,<0.1,0.02,0.6,25.0,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,50,3.55,7.45,8.24,0.47,0.76,16.1,0.3,0.03,0.7,26.7,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,61,3.38,7.80,7.46,0.76,1.04,17.2,2.5,0.13,0.9,24.0,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,71,3.51,8.04,6.91,0.98,1.39,19.1,3.8,0.17,1.0,27.4,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,81,3.87,8.87,5.98,1.37,1.53,21.8,5.1,0.25,0.9,31.4,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,91,4.03,9.18,5.37,1.81,1.89,24.4,5.8,0.32,1.0,28.7,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,101,4.14,9.53,4.87,1.64,2.45,22.5,5.5,0.26,1.1,29.9,,,,
77AR,221,B,1993-06-03T13:05,56.125,19.28,126,8,127,4.3,10.618,4.51,,,,,,,,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,0,14.67,7.28,,0.05,0.61,8.9,<0.1,0.02,0.2,26.9,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,5,14.64,7.29,7.09,0.06,0.57,9.1,<0.1,0.03,0.3,23.1,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,10,14.64,7.29,7.12,0.07,0.54,8.9,<0.1,0.04,0.2,21.6,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,15,14.61,7.28,7.07,0.06,0.56,9.0,<0.1,0.04,0.1,22.9,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,20,14.60,7.29,7.03,0.07,0.65,9.0,0.2,0.04,0.2,23.7,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,30,4.09,7.39,8.22,0.39,0.77,13.5,0.5,<0.01,0.6,20.7,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,40,3.61,7.41,8.12,0.55,0.75,14.1,<0.1,<0.01,0.8,17.6,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,50,3.61,7.43,8.32,0.52,0.79,14.6,0.2,0.02,1.0,19.4,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,61,3.51,7.45,8.34,0.55,0.73,15.1,0.3,0.03,1.0,17.1,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,71,3.46,7.51,8.29,0.69,0.86,15.4,1.9,0.11,1.2,18.0,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,81,3.66,7.83,7.27,0.92,1.10,17.3,4.1,0.18,1.4,21.8,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,91,4.24,8.39,5.03,1.54,1.77,25.2,7.7,0.33,1.2,26.9,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,101,4.25,9.18,3.98,1.91,2.07,28.2,6.8,0.38,1.5,27.0,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,111,4.37,9.68,3.82,2.09,2.45,27.9,6.3,0.56,1.7,30.6,,,,
77AR,286,B,1993-07-07T11:30,56.125,19.28,126,4,127,4.55,10.113,3.53,,,,,,,,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,0,15.19,7.01,6.86,0.04,0.57,9.0,<0.1,0.12,0.2,25.8,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,5,15.20,7.00,6.85,<0.01,0.51,7.5,<0.1,0.12,0.2,25.7,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,10,15.14,7.00,6.86,0.03,0.49,7.4,<0.1,0.10,0.3,24.7,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,15,15.17,7.00,6.81,0.02,0.50,7.4,<0.1,0.10,0.2,24.5,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,20,15.17,7.00,6.93,0.05,0.44,7.3,<0.1,0.10,0.2,22.6,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,30,,7.01,6.96,0.03,0.42,7.4,<0.1,0.11,0.2,21.5,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,40,4.55,7.43,7.85,0.47,0.69,14.9,<0.1,0.37,1.3,20.4,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,50,4.81,7.53,7.58,0.57,0.80,15.6,1.0,0.30,1.2,20.5,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,61,4.03,7.84,7.12,0.78,0.93,16.3,2.9,0.17,1.2,20.5,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,71,4.05,8.23,6.40,,1.22,17.6,4.5,0.17,0.6,23.2,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,81,4.16,8.67,5.08,1.45,1.55,23.5,7.7,0.15,0.1,23.6,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,91,4.53,9.55,4.59,1.66,1.73,23.7,6.8,0.11,0.1,21.8,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,101,4.57,9.90,3.91,2.07,2.21,26.3,7.6,0.12,0.2,27.3,,,,
77AR,356,B,1993-08-24T02:25,56.125,19.28,125,,116,4.60,10.15,3.55,2.08,2.31,27.5,7.7,0.12,0.1,25.8,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,0,12.08,7.36,7.02,0.23,0.52,2.9,0.3,0.02,0.2,26.2,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,5,12.10,7.36,7.02,0.15,0.53,2.8,0.6,0.02,0.2,19.8,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,10,12.09,7.36,7.02,0.16,0.51,2.9,0.3,0.02,0.2,20.5,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,15,12.10,7.36,7.10,0.14,0.50,2.8,<0.1,<0.01,0.2,20.4,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,20,12.11,7.36,7.00,0.15,0.51,2.8,0.4,0.02,0.2,19.5,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,30,12.12,7.36,7.03,0.11,0.50,2.8,<0.1,<0.01,0.2,21.0,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,40,10.51,7.36,7.00,0.13,0.57,2.8,0.4,0.03,0.2,20.4,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,50,4.03,7.44,7.37,0.57,0.77,14.5,2.2,0.05,0.1,19.0,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,61,4.16,7.50,6.83,0.74,0.94,15.9,4.3,0.03,0.1,21.6,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,71,3.94,7.86,6.21,0.95,1.21,18.2,6.6,0.02,0.1,23.7,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,81,4.46,8.99,3.60,1.84,2.07,29.1,10.1,<0.01,0.1,28.2,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,91,4.44,9.77,2.37,2.39,2.48,35.4,8.2,0.10,0.8,29.7,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,101,5.72,10.43,3.16,1.96,2.50,30.0,8.8,0.03,0.1,32.1,,,,
77AR,455,B,1993-10-05T16:05,56.125,19.28,127,,121,5.90,11.75,3.02,1.79,1.88,28.4,8.1,0.08,0.1,24.5,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,0,7.00,7.34,7.82,0.19,0.52,1.8,1.0,0.23,,19.4,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,5,6.99,7.33,7.82,0.17,0.53,1.7,1.0,0.23,,22.9,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,10,7.00,7.33,7.82,0.16,0.52,1.8,1.0,0.23,,20.9,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,15,7.00,7.33,7.81,0.17,0.51,1.8,1.0,0.23,,19.4,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,20,7.02,7.33,7.85,0.19,0.57,1.8,1.0,0.23,,24.3,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,30,7.01,7.33,7.83,0.17,0.54,1.8,1.0,0.23,,21.2,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,40,6.99,7.33,7.81,0.20,0.63,1.8,1.0,0.23,,20.6,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,50,7.01,7.33,7.80,0.20,0.63,1.7,1.0,0.23,,22.2,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,61,4.00,7.72,6.14,1.02,1.21,17.4,6.3,0.03,,24.3,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,71,4.31,8.57,4.71,1.68,1.80,24.6,9.2,0.02,,25.4,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,81,4.80,9.38,3.24,2.10,2.37,29.1,9.4,0.02,,26.7,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,91,4.86,10.02,1.95,2.55,2.79,40.4,8.2,0.03,,25.4,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,101,5.50,10.58,1.33,2.93,3.12,43.4,7.5,0.10,,24.9,,,,
77AR,488,B,1993-11-17T09:50,56.125,19.28,122,11,111,6.18,10.87,2.19,2.43,2.67,35.1,9.3,0.08,,26.4,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,0,4.96,7.37,,0.39,0.52,3.7,1.8,0.15,,17.5,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,5,4.98,7.36,8.62,0.41,0.56,3.7,1.9,0.14,,21.7,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,10,4.99,7.36,8.63,0.41,0.57,4.1,1.9,0.15,,21.1,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,15,4.99,7.36,8.67,0.41,0.56,3.8,1.9,0.14,,19.9,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,20,4.97,7.36,8.67,0.42,0.58,3.7,1.7,0.12,,20.8,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,30,4.98,7.37,8.68,0.43,0.56,3.8,1.6,0.14,,18.6,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,40,4.97,7.36,8.66,0.42,0.52,3.7,1.6,0.14,,18.1,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,50,5.00,7.37,8.61,0.39,0.56,3.9,1.8,0.14,,18.0,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,61,5.04,7.63,7.84,0.76,0.78,7.3,3.0,0.13,,18.8,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,71,4.95,8.67,4.96,1.93,,20.7,8.0,0.10,,24.0,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,81,5.49,9.57,3.66,2.59,,27.6,9.4,0.09,,26.5,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,91,5.84,10.04,2.70,2.85,,30.1,9.8,0.08,,27.6,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,101,5.87,10.24,2.27,3.09,,32.6,10.3,0.05,,27.0,,,,
77AR,552,B,1993-12-13T20:00,56.125,19.28,127,,116,5.95,10.32,2.30,3.33,,32.4,10.3,0.04,,30.3,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,0,1.75,7.33,8.98,0.50,0.87,8.3,4.2,0.08,,23.4,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,5,1.74,7.33,8.95,0.50,0.87,8.3,4.4,0.07,,22.9,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,10,1.79,7.33,9.03,0.51,0.87,8.5,4.5,0.08,0.2,24.8,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,15,1.84,7.34,9.05,0.53,0.87,8.6,4.6,,0.2,24.0,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,20,1.84,7.35,9.03,0.52,0.87,8.9,4.4,0.06,0.1,22.5,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,30,1.94,7.36,8.94,0.50,0.87,8.8,4.5,0.04,0.2,22.9,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,40,2.96,7.44,8.38,0.61,0.90,10.0,4.8,<0.01,0.1,23.4,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,50,3.31,7.56,,0.67,0.97,10.6,4.9,<0.01,0.1,22.7,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,61,3.74,7.81,7.03,0.94,1.24,15.0,6.2,<0.01,0.1,24.6,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,71,4.42,8.54,4.37,1.57,1.98,25.8,9.1,0.02,0.1,27.2,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,81,4.64,9.16,2.76,1.99,2.48,33.5,10.4,0.04,0.1,27.0,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,91,5.02,9.71,2.37,2.22,2.85,35.2,10.2,0.02,0.1,28.6,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,101,4.99,10.55,3.04,1.86,2.28,33.4,9.8,,0.1,27.0,,,,
77AR,105,B,1994-02-23T08:20,56.125,19.28,125,,121,4.82,11.51,4.37,1.80,2.25,28.5,9.2,0.02,0.2,27.2,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,0,18.00,7.22,7.74,0.07,,6.6,<0.1,<0.01,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,5,15.86,7.21,7.85,0.05,,6.5,<0.1,<0.01,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,10,11.77,7.22,8.55,0.05,,6.7,<0.1,<0.01,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,15,9.99,7.24,7.94,0.04,,7.1,<0.1,<0.01,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,20,9.32,7.24,7.32,0.04,,7.4,<0.1,<0.01,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,30,8.66,7.23,7.37,0.03,,7.5,<0.1,<0.01,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,40,2.91,7.33,7.86,0.15,,8.3,<0.1,<0.01,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,50,2.43,7.38,7.84,0.34,,9.1,<0.1,<0.01,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,61,2.63,7.45,7.60,0.39,,10.0,<0.1,<0.01,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,71,3.47,8.08,5.35,1.16,,18.4,4.8,0.06,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,81,4.61,9.10,2.76,2.06,,29.8,9.5,0.11,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,91,4.50,10.09,2.32,2.63,,32.2,7.3,0.12,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,101,4.60,10.60,1.42,2.73,,40.3,9.1,0.10,,,,,,
77AR,355,B,1994-07-13T09:55,56.125,19.28,124,7,116,4.17,11.04,2.29,3.00,,32.4,5.6,0.17,,,,,,
77AR,432,B,1994-08-17T00:20,56.125,19.28,125,,0,19.53,7.16,6.18,0.07,,6.8,<0.1,<0.01,0.2,,,,,
77AR,432,B,1994-08-17T00:20,56.125,19.28,125,,5,19.52,7.16,6.19,0.06,,6.7,<0.1,0.05,0.2,,,,,
77AR,432,B,1994-08-17T00:20,56.125,19.28,125,,10,18.35,7.17,6.07,0.07,,7.1,<0.1,<0.01,0.2,,,,,
77AR,432,B,1994-08-17T00:20,56.125,19.28,125,,15,12.92,7.18,5.97,0.06,,8.8,<0.1,<0.01,0.2,,,,,
77AR,432,B,1994-08-17T00:20,56.125,19.28,125,,20,10.42,7.17,6.31,0.11,,9.2,<0.1,0.03,0.5,,,,,
77AR,432,B,1994-08-17T00:20,56.125,19.28,125,,30,9.64,7.18,6.74,0.12,,8.4,<0.1,0.05,0.4,,,,,
77AR,432,B,1994-08-17T00:20,56.125,19.28,125,,40,5.68,7.31,7.19,0.35,,9.4,<0.1,0.45,2.1,,,,,
77AR,432,B,1994-08-17T00:20,56.125,19.28,125,,50,3.04,7.41,7.65,0.31,,9.9,<0.1,0.20,1.3,,,,,
77AR,432,B,1994-08-17T00:20,56.125,19.28,125,,61,3.30,7.59,6.78,0.61,,13.9,1.6,0.50,1.9,,,,,
77AR,432,B,1994-08-17T00:20,56.125,19.28,125,,71,3.30,7.91,5.91,1.06,,16.7,3.5,0.37,1.5,,,,,
